Time,I(L7),i_ref_BB,iL_BB,iout_est_BB,iout_est_filt_BB,pwmBB,udc_BB,Uref_BB,I(L6)
0.00017000000000000001,21.220483145759992,2.9364089965820312,19.900859939525617,1.971282958984375,1.3108639372394444,1,98.412830934323878,240,21.220483145759992
0.00018000000000000001,22.539006934424684,3.146073579788208,21.22048314845415,1.969146728515625,1.3927718606101152,0,98.314466815394084,240,22.539006934424684
0.00019000000000000001,22.537480930940276,3.3426523208618164,22.539006934607642,1.967315673828125,1.4690033562177984,0,98.216225566186409,240,22.537480930940276
0.00020000000000000001,22.522272407828567,3.5256078243255615,22.537480923290332,24.503118515014648,1.8376489719440636,0,99.244173755893328,240,22.522272407828567
0.00021000000000000001,22.496824704574401,4.4103574752807617,22.522272402625276,1.970947265625,2.1482957165293457,0,100.27050566449091,240,22.496824704574401
0.00022000000000000001,22.457753500131322,5.155909538269043,22.496824705342533,1.9828147888183594,2.4063927637412639,0,101.29519975795583,240,22.457753500131322
0.00023000000000000001,22.405107527176327,5.7753429412841797,22.457753502180822,1.9835147857666016,2.6170534421654952,0,102.31725749792099,240,22.405107527176327
0.00024000000000000001,22.338944487084582,6.2809281349182129,22.405107529266388,1.9901466369628906,2.7852682719643886,0,103.3360019025025,240,22.338944487084582
0.00025000000000000001,22.259330996527599,6.6846442222595215,22.338944482669376,1.9972705841064453,2.9157868672273355,0,104.3507593259848,240,22.259330996527599
0.00026000000000000003,22.166342528216784,6.9978885650634766,22.259330997087545,2.0038795471191406,3.0130808213969891,0,105.36085990236265,240,22.166342528216784
0.00027000000000000006,22.060063345841648,7.2313938140869141,22.166342525054006,2.0108108520507812,3.0813406920438964,0,106.36563798562452,240,22.060063345841648
0.00028000000000000008,21.940586433255689,7.3952178955078125,22.060063344042646,2.0176811218261719,3.1244610413902465,0,107.36443258648967,240,21.940586433255689
0.00029000000000000011,21.808013417966752,7.4987058639526367,21.940586428570441,2.0244331359863281,3.146036133879806,0,108.35658780531364,240,21.808013417966752
0.00030000000000000014,21.66245448899236,7.5504870414733887,21.808013414670313,2.0311603546142578,3.149362298281067,0,109.34145326087955,240,21.66245448899236
0.00031000000000000016,21.50402830914415,7.5584697723388672,21.662454486204297,2.0379676818847656,3.1374440003707886,0,110.31838451479652,240,21.50402830914415
0.00032000000000000019,21.332861921809176,7.5298657417297363,21.504028310914691,2.0446662902832031,3.1129989064256081,0,111.28674349122952,240,21.332861921809176
0.00033000000000000022,21.149090652299375,7.4711976051330566,21.332861919631796,2.0512275695800781,3.0784680404841271,0,112.24589889168874,240,21.149090652299375
0.00034000000000000024,20.949780552072731,7.3883233070373535,21.149090649430491,2.0579319000244141,3.0360320436834769,0,113.19522660460993,240,20.949780552072731
0.00035000000000000027,20.738240897424376,7.2864766120910645,20.949780548562558,2.0627708435058594,2.9875979588032422,0,114.13134692466235,240,20.738240897424376
0.00036000000000000029,20.514637066833146,7.1702351570129395,20.738240891660098,2.1216297149658203,2.9355577894687199,0,115.05611497884698,240,20.514637066833146
0.00037000000000000032,20.27914214686681,7.0453386306762695,20.514637064650287,2.1311073303222656,2.8813100951614055,0,115.96893726485726,240,20.27914214686681
0.00038000000000000035,20.034841240190971,6.9151439666748047,20.279142141532702,2.1403579711914062,2.8260529147447544,0,116.8692294254345,240,20.034841240190971
0.00039000000000000037,19.778922578577944,6.782526969909668,20.034841234917167,2.1511631011962891,2.7708239931419327,0,117.75976395278437,240,19.778922578577944
0.0004000000000000004,19.511576119800125,6.6499772071838379,19.778922570878876,2.0962142944335938,2.7156224555016637,1,118.63690914684256,240,19.511576119800125
0.00041000000000000042,20.831238860822126,6.517493724822998,19.511576120123664,2.1023712158203125,2.6612557173956657,1,119.50010253943915,240,20.831238860822126
0.00042000000000000045,22.150022073018505,6.3870143890380859,20.831238863650015,-17.2637939453125,2.352067393406839,0,119.38069143205898,240,22.150022073018505
0.00043000000000000048,21.868790940256012,5.6449623107910156,22.150022076061759,2.388153076171875,2.0934802634792944,0,119.26139964685731,240,21.868790940256012
0.0004400000000000005,21.57488154735346,5.0243525505065918,21.868790938128768,24.395271301269531,2.1718963818187293,0,120.23839886819277,240,21.57488154735346
0.00045000000000000053,21.271601065378295,5.2125511169433594,21.574881543529045,2.1818885803222656,2.2377323658507295,0,121.19989500446289,240,21.271601065378295
0.00046000000000000056,20.952948261820566,5.3705577850341797,21.271601056582767,2.1931991577148438,2.2923061860675715,0,122.14938184987975,240,20.952948261820566
0.00047000000000000058,20.62230217872359,5.5015349388122559,20.952948261765414,2.12255859375,2.3357868413996909,0,123.07820262884104,240,20.62230217872359
0.00048000000000000061,20.279907083913745,5.605888843536377,20.622302180584029,2.2112693786621094,2.3705711437330859,0,123.98972438086281,240,20.279907083913745
0.00049000000000000063,19.926014585730098,5.6893706321716309,20.279907076314885,2.2206668853759766,2.39773299153125,0,124.88337430830656,240,19.926014585730098
0.00050000000000000066,19.563660215021716,5.7545595169067383,19.926014580562423,2.2298831939697266,2.418270647190663,1,125.75859266579032,240,19.563660215021716
0.00051000000000000069,20.883288243035874,5.8038496971130371,19.563660210053513,2.2405643463134766,2.433127569693498,1,126.6196448140206,240,20.883288243035874
0.00052000000000000071,22.202036765359939,5.8395061492919922,20.883288250672649,-17.2210693359375,2.1855245332341329,0,126.49311946649357,240,22.202036765359939
0.00053000000000000074,21.82615723253274,5.2452588081359863,22.202036774388034,2.530517578125,1.9826261179567779,0,126.36672055008697,240,21.82615723253274
0.00054000000000000077,21.437816905638332,4.7583026885986328,21.826157230009358,24.542018890380859,2.1111114522067749,0,127.33567099606111,240,21.437816905638332
0.00055000000000000079,21.040307666023697,5.0666675567626953,21.437816897673656,2.2530193328857422,2.2206451569664716,0,128.28440548074153,240,21.040307666023697
0.00056000000000000082,20.62783050432828,5.3295483589172363,21.04030765792686,2.2643013000488281,2.3129995526668057,0,129.21760697351425,240,20.62783050432828
0.00057000000000000084,20.203764103912786,5.5511989593505859,20.627830501496192,2.1701278686523438,2.3884916305936952,0,130.12429155471548,240,20.203764103912786
0.00058000000000000087,19.768414172036053,5.7323799133300781,20.203764094617327,2.2819480895996094,2.4503356773884386,0,131.00902647586159,240,19.768414172036053
0.0005900000000000009,19.322093323592931,5.880805492401123,19.768414169618609,2.2913856506347656,2.5000508206578891,1,131.87126607711593,240,19.322093323592931
0.00060000000000000092,20.641882351109277,6.0001220703125,19.322093322671208,2.3006858825683594,2.5390685809230407,1,132.71048077735242,240,20.641882351109277
0.00061000000000000095,21.960791765632578,6.0937647819519043,20.641882358063413,-16.78436279296875,2.3160860466597235,0,132.57786912988257,240,21.960791765632578
0.00062000000000000098,21.504272681659629,5.5586066246032715,21.960791769970456,2.65228271484375,2.1337004195070302,0,132.44538999530042,240,21.504272681659629
0.000630000000000001,21.035668353648528,5.1208806037902832,21.504272680772374,24.382068634033203,2.2752578603468572,0,133.39319003132135,240,21.035668353648528
