   Time             I(L7)             i_out_M_BB1       udc_BB1           i_pred_BB1        iL_BB1            Uref_BB1          pwmBB1            i_ref_BB1       
  4.980000000E-03   2.196418480E+01   4.783440176E+00   2.391720614E+02   0.000000000E+00   2.064505767E+01   2.400000000E+02   0.000000000E+00   1.561760235E+01 
  4.990000000E-03   2.009007249E+01   4.778659104E+00   2.389330077E+02   0.000000000E+00   2.196418481E+01   2.400000000E+02   0.000000000E+00   1.573134232E+01 
  5.000000000E-03   1.820764885E+01   4.794427639E+00   2.397214343E+02   0.000000000E+00   2.009007248E+01   2.400000000E+02   0.000000000E+00   1.583725834E+01 
  5.010000000E-03   1.631978582E+01   4.808301384E+00   2.404151223E+02   0.000000000E+00   1.820764885E+01   2.400000000E+02   1.000000000E+00   1.590349007E+01 
  5.020000000E-03   1.764157583E+01   4.820750561E+00   2.410375807E+02   0.000000000E+00   1.631978581E+01   2.400000000E+02   0.000000000E+00   1.593069458E+01 
  5.030000000E-03   1.574769157E+01   4.815933380E+00   2.407967226E+02   0.000000000E+00   1.764157584E+01   2.400000000E+02   0.000000000E+00   1.595169449E+01 
  5.040000000E-03   1.384842883E+01   4.827330315E+00   2.413665683E+02   0.000000000E+00   1.574769155E+01   2.400000000E+02   0.000000000E+00   1.596655369E+01 
  5.050000000E-03   1.194592983E+01   4.836819272E+00   2.418410158E+02   0.000000000E+00   1.384842882E+01   2.400000000E+02   0.000000000E+00   1.594318390E+01 
  5.060000000E-03   1.003996685E+01   4.844875562E+00   2.422438312E+02   0.000000000E+00   1.194592983E+01   2.400000000E+02   0.000000000E+00   1.588226414E+01 
  5.070000000E-03   8.131816278E+00   4.851020535E+00   2.425510800E+02   0.000000000E+00   1.003996684E+01   2.400000000E+02   0.000000000E+00   1.578447819E+01 
  5.080000000E-03   6.222753866E+00   4.855253266E+00   2.427627165E+02   0.000000000E+00   8.131816273E+00   2.400000000E+02   0.000000000E+00   1.565050602E+01 
  5.090000000E-03   4.314053839E+00   4.857574112E+00   2.428787589E+02   0.000000000E+00   6.222753868E+00   2.400000000E+02   0.000000000E+00   1.548104191E+01 
  5.100000000E-03   2.406988060E+00   4.857984706E+00   2.428992889E+02   0.000000000E+00   4.314053825E+00   2.400000000E+02   0.000000000E+00   1.527678871E+01 
  5.110000000E-03   5.028251853E-01   4.856487962E+00   2.428244519E+02   0.000000000E+00   2.406988060E+00   2.400000000E+02   0.000000000E+00   1.503846359E+01 
  5.120000000E-03  -1.397170177E+00   4.853088058E+00   2.426544566E+02   0.000000000E+00   5.028251735E-01   2.400000000E+02   0.000000000E+00   1.476679230E+01 
  5.130000000E-03  -3.291738303E+00   4.847790422E+00   2.423895748E+02   0.000000000E+00  -1.397170180E+00   2.400000000E+02   0.000000000E+00   1.446251297E+01 
  5.140000000E-03  -5.179625185E+00   4.840601747E+00   2.420301411E+02   0.000000000E+00  -3.291738309E+00   2.400000000E+02   0.000000000E+00   1.412637329E+01 
  5.150000000E-03  -7.059583356E+00   4.831529992E+00   2.415765525E+02   0.000000000E+00  -5.179625191E+00   2.400000000E+02   0.000000000E+00   1.375913239E+01 
  5.160000000E-03  -8.930372714E+00   4.820584309E+00   2.410292682E+02   0.000000000E+00  -7.059583353E+00   2.400000000E+02   0.000000000E+00   1.336155796E+01 
  5.170000000E-03  -1.079076133E+01   4.807775127E+00   2.403888091E+02   0.000000000E+00  -8.930372729E+00   2.400000000E+02   0.000000000E+00   1.293442726E+01 
  5.180000000E-03  -1.263952627E+01   4.793114101E+00   2.396557574E+02   0.000000000E+00  -1.079076134E+01   2.400000000E+02   0.000000000E+00   1.247852707E+01 
  5.190000000E-03  -1.447545438E+01   4.776614077E+00   2.388307558E+02   0.000000000E+00  -1.263952628E+01   2.400000000E+02   1.000000000E+00   1.199465370E+01 
  5.200000000E-03  -1.313313996E+01   4.758289094E+00   2.379145075E+02   0.000000000E+00  -1.447545438E+01   2.400000000E+02   1.000000000E+00   1.148361111E+01 
  5.210000000E-03  -1.179172017E+01   4.753534370E+00   2.376767702E+02   0.000000000E+00  -1.313313996E+01   2.400000000E+02   1.000000000E+00   1.097785282E+01 
  5.220000000E-03  -1.045097098E+01   4.748784363E+00   2.374392704E+02   0.000000000E+00  -1.179172017E+01   2.400000000E+02   1.000000000E+00   1.050904751E+01 
  5.230000000E-03  -9.111115512E+00   4.744037938E+00   2.372019486E+02   0.000000000E+00  -1.045097096E+01   2.400000000E+02   1.000000000E+00   1.007643986E+01 
  5.240000000E-03  -7.772153185E+00   4.739296230E+00   2.369648641E+02   0.000000000E+00  -9.111115517E+00   2.400000000E+02   1.000000000E+00   9.679289818E+00 
  5.250000000E-03  -6.434083397E+00   4.734559298E+00   2.367280165E+02   0.000000000E+00  -7.772153168E+00   2.400000000E+02   1.000000000E+00   9.316871643E+00 
  5.260000000E-03  -5.096905556E+00   4.729827083E+00   2.364914057E+02   0.000000000E+00  -6.434083389E+00   2.400000000E+02   1.000000000E+00   8.988471985E+00 
  5.270000000E-03  -3.760619064E+00   4.725099586E+00   2.362550313E+02   0.000000000E+00  -5.096905539E+00   2.400000000E+02   1.000000000E+00   8.693392754E+00 
  5.280000000E-03  -2.425223330E+00   4.720376808E+00   2.360188933E+02   0.000000000E+00  -3.760619052E+00   2.400000000E+02   1.000000000E+00   8.430949211E+00 
  5.290000000E-03  -1.090717759E+00   4.715658775E+00   2.357829912E+02   0.000000000E+00  -2.425223329E+00   2.400000000E+02   1.000000000E+00   8.200471878E+00 
  5.300000000E-03   2.428982435E-01   4.710945490E+00   2.355473249E+02   0.000000000E+00  -1.090717745E+00   2.400000000E+02   1.000000000E+00   8.001302719E+00 
  5.310000000E-03   1.575625269E+00   4.706236865E+00   2.353118942E+02   0.000000000E+00   2.428982526E-01   2.400000000E+02   1.000000000E+00   7.832798481E+00 
  5.320000000E-03   2.907463910E+00   4.701532959E+00   2.350766987E+02   0.000000000E+00   1.575625276E+00   2.400000000E+02   1.000000000E+00   7.694327831E+00 
  5.330000000E-03   4.238414760E+00   4.696833741E+00   2.348417384E+02   0.000000000E+00   2.907463909E+00   2.400000000E+02   1.000000000E+00   7.585272312E+00 
  5.340000000E-03   5.568478410E+00   4.692139214E+00   2.346070129E+02   0.000000000E+00   4.238414760E+00   2.400000000E+02   1.000000000E+00   7.505025864E+00 
  5.350000000E-03   6.897655451E+00   4.687449405E+00   2.343725220E+02   0.000000000E+00   5.568478429E+00   2.400000000E+02   1.000000000E+00   7.452994347E+00 
  5.360000000E-03   8.225946475E+00   4.682764285E+00   2.341382655E+02   0.000000000E+00   6.897655467E+00   2.400000000E+02   1.000000000E+00   7.428596020E+00 
  5.370000000E-03   9.553352072E+00   4.678083826E+00   2.339042431E+02   0.000000000E+00   8.225946473E+00   2.400000000E+02   1.000000000E+00   7.431260109E+00 
  5.380000000E-03   1.087987283E+01   4.673408057E+00   2.336704547E+02   0.000000000E+00   9.553352086E+00   2.400000000E+02   1.000000000E+00   7.460427761E+00 
  5.390000000E-03   1.220550934E+01   4.668736977E+00   2.334368999E+02   0.000000000E+00   1.087987283E+01   2.400000000E+02   1.000000000E+00   7.515551567E+00 
  5.400000000E-03   1.353026220E+01   4.664070531E+00   2.332035785E+02   0.000000000E+00   1.220550935E+01   2.400000000E+02   1.000000000E+00   7.596094131E+00 
  5.410000000E-03   1.485413199E+01   4.659408802E+00   2.329704904E+02   0.000000000E+00   1.353026221E+01   2.400000000E+02   1.000000000E+00   7.701529980E+00 
  5.420000000E-03   1.617711929E+01   4.654751706E+00   2.327376352E+02   0.000000000E+00   1.485413199E+01   2.400000000E+02   1.000000000E+00   7.831343174E+00 
  5.430000000E-03   1.749922471E+01   4.650099243E+00   2.325050128E+02   0.000000000E+00   1.617711931E+01   2.400000000E+02   1.000000000E+00   7.985028744E+00 
  5.440000000E-03   1.882044882E+01   4.645451440E+00   2.322726228E+02   0.000000000E+00   1.749922473E+01   2.400000000E+02   1.000000000E+00   8.162091255E+00 
  5.450000000E-03   2.014079222E+01   4.640808299E+00   2.320404652E+02   0.000000000E+00   1.882044883E+01   2.400000000E+02   1.000000000E+00   8.362046242E+00 
  5.460000000E-03   2.146025548E+01   4.636169763E+00   2.318085396E+02   0.000000000E+00   2.014079223E+01   2.400000000E+02   0.000000000E+00   8.584417343E+00 
  5.470000000E-03   1.968465757E+01   4.631535887E+00   2.315768458E+02   0.000000000E+00   2.146025550E+01   2.400000000E+02   0.000000000E+00   8.828739166E+00 
  5.480000000E-03   1.790082167E+01   4.647021726E+00   2.323511370E+02   0.000000000E+00   1.968465756E+01   2.400000000E+02   1.000000000E+00   9.063613892E+00 
  5.490000000E-03   1.922155795E+01   4.660711554E+00   2.330356286E+02   0.000000000E+00   1.790082166E+01   2.400000000E+02   1.000000000E+00   9.258196831E+00 
  5.500000000E-03   2.054141398E+01   4.656054330E+00   2.328027665E+02   0.000000000E+00   1.922155795E+01   2.400000000E+02   1.000000000E+00   9.444256783E+00 
  5.510000000E-03   2.186061020E+01   4.651401724E+00   2.325701371E+02   0.000000000E+00   2.054141399E+01   2.400000000E+02   0.000000000E+00   9.653001785E+00 
  5.520000000E-03   2.007441720E+01   4.646752615E+00   2.323376821E+02   0.000000000E+00   2.186061020E+01   2.400000000E+02   0.000000000E+00   9.883961678E+00 
  5.530000000E-03   1.827974769E+01   4.662615368E+00   2.331308195E+02   0.000000000E+00   2.007441719E+01   2.400000000E+02   0.000000000E+00   1.010563278E+01 
  5.540000000E-03   1.647947854E+01   4.676670983E+00   2.338336002E+02   0.000000000E+00   1.827974768E+01   2.400000000E+02   1.000000000E+00   1.028706169E+01 
  5.550000000E-03   1.780116211E+01   4.689367543E+00   2.344684287E+02   0.000000000E+00   1.647947853E+01   2.400000000E+02   1.000000000E+00   1.042891312E+01 
  5.560000000E-03   1.912196481E+01   4.684681670E+00   2.342341349E+02   0.000000000E+00   1.780116213E+01   2.400000000E+02   1.000000000E+00   1.056314087E+01 
  5.570000000E-03   2.044210722E+01   4.680000444E+00   2.340000752E+02   0.000000000E+00   1.912196481E+01   2.400000000E+02   1.000000000E+00   1.072110939E+01 
  5.580000000E-03   2.176136963E+01   4.675322799E+00   2.337661909E+02   0.000000000E+00   2.044210723E+01   2.400000000E+02   0.000000000E+00   1.090232754E+01 
  5.590000000E-03   1.995938606E+01   4.670649759E+00   2.335325404E+02   0.000000000E+00   2.176136964E+01   2.400000000E+02   0.000000000E+00   1.110631561E+01 
  5.600000000E-03   1.814903416E+01   4.686377636E+00   2.343189335E+02   0.000000000E+00   1.995938605E+01   2.400000000E+02   1.000000000E+00   1.130139732E+01 
  5.610000000E-03   1.946960501E+01   4.700282801E+00   2.350141916E+02   0.000000000E+00   1.814903416E+01   2.400000000E+02   1.000000000E+00   1.145645332E+01 
  5.620000000E-03   2.078929572E+01   4.695586028E+00   2.347793524E+02   0.000000000E+00   1.946960502E+01   2.400000000E+02   1.000000000E+00   1.160351086E+01 
  5.630000000E-03   2.210832670E+01   4.690893945E+00   2.345447479E+02   0.000000000E+00   2.078929573E+01   2.400000000E+02   0.000000000E+00   1.177402973E+01 
  5.640000000E-03   2.029558475E+01   4.686205358E+00   2.343103193E+02   0.000000000E+00   2.210832672E+01   2.400000000E+02   0.000000000E+00   1.196752548E+01 
  5.650000000E-03   1.847427194E+01   4.702256305E+00   2.351128674E+02   0.000000000E+00   2.029558473E+01   2.400000000E+02   0.000000000E+00   1.215221405E+01 
  5.660000000E-03   1.664729996E+01   4.716473342E+00   2.358237194E+02   0.000000000E+00   1.847427194E+01   2.400000000E+02   1.000000000E+00   1.229686832E+01 
  5.670000000E-03   1.796887169E+01   4.729311229E+00   2.364656129E+02   0.000000000E+00   1.664729996E+01   2.400000000E+02   1.000000000E+00   1.240214634E+01 
  5.680000000E-03   1.928956261E+01   4.724585438E+00   2.362293234E+02   0.000000000E+00   1.796887169E+01   2.400000000E+02   1.000000000E+00   1.250026512E+01 
  5.690000000E-03   2.060959330E+01   4.719864364E+00   2.359932700E+02   0.000000000E+00   1.928956262E+01   2.400000000E+02   1.000000000E+00   1.262284374E+01 
  5.700000000E-03   2.192874407E+01   4.715146844E+00   2.357573936E+02   0.000000000E+00   2.060959331E+01   2.400000000E+02   0.000000000E+00   1.276937866E+01 
  5.710000000E-03   2.010008453E+01   4.710434013E+00   2.355217529E+02   0.000000000E+00   2.192874408E+01   2.400000000E+02   0.000000000E+00   1.293937492E+01 
  5.720000000E-03   1.826301619E+01   4.726269381E+00   2.363135211E+02   0.000000000E+00   2.010008453E+01   2.400000000E+02   0.000000000E+00   1.310087585E+01 
  5.730000000E-03   1.642041660E+01   4.740255264E+00   2.370128147E+02   0.000000000E+00   1.826301619E+01   2.400000000E+02   1.000000000E+00   1.322248936E+01 
  5.740000000E-03   1.774213953E+01   4.752850387E+00   2.376425716E+02   0.000000000E+00   1.642041660E+01   2.400000000E+02   1.000000000E+00   1.330487347E+01 
  5.750000000E-03   1.906298157E+01   4.748101077E+00   2.374051061E+02   0.000000000E+00   1.774213955E+01   2.400000000E+02   1.000000000E+00   1.338040161E+01 
  5.760000000E-03   2.038316330E+01   4.743356527E+00   2.371678778E+02   0.000000000E+00   1.906298158E+01   2.400000000E+02   1.000000000E+00   1.348084450E+01 
  5.770000000E-03   2.170246500E+01   4.738615502E+00   2.369308273E+02   0.000000000E+00   2.038316330E+01   2.400000000E+02   0.000000000E+00   1.360568905E+01 
  5.780000000E-03   1.985846378E+01   4.733879223E+00   2.366940137E+02   0.000000000E+00   2.170246501E+01   2.400000000E+02   0.000000000E+00   1.375443172E+01 
  5.790000000E-03   1.800624540E+01   4.749453538E+00   2.374727295E+02   0.000000000E+00   1.985846377E+01   2.400000000E+02   1.000000000E+00   1.389495277E+01 
  5.800000000E-03   1.932691142E+01   4.763163460E+00   2.381582244E+02   0.000000000E+00   1.800624540E+01   2.400000000E+02   1.000000000E+00   1.399570084E+01 
  5.810000000E-03   2.064669723E+01   4.758403833E+00   2.379202436E+02   0.000000000E+00   1.932691143E+01   2.400000000E+02   1.000000000E+00   1.408911800E+01 
  5.820000000E-03   2.196582327E+01   4.753648966E+00   2.376825005E+02   0.000000000E+00   2.064669724E+01   2.400000000E+02   0.000000000E+00   1.420707130E+01 
  5.830000000E-03   2.011151863E+01   4.748897709E+00   2.374449357E+02   0.000000000E+00   2.196582327E+01   2.400000000E+02   0.000000000E+00   1.434905529E+01 
  5.840000000E-03   1.824884881E+01   4.764712443E+00   2.382356735E+02   0.000000000E+00   2.011151862E+01   2.400000000E+02   0.000000000E+00   1.448284721E+01 
  5.850000000E-03   1.638069103E+01   4.778652112E+00   2.389326581E+02   0.000000000E+00   1.824884880E+01   2.400000000E+02   1.000000000E+00   1.457679367E+01 
  5.860000000E-03   1.770244045E+01   4.791181951E+00   2.395591496E+02   0.000000000E+00   1.638069102E+01   2.400000000E+02   1.000000000E+00   1.463155365E+01 
  5.870000000E-03   1.902330894E+01   4.786394328E+00   2.393197688E+02   0.000000000E+00   1.770244046E+01   2.400000000E+02   1.000000000E+00   1.467975426E+01 
  5.880000000E-03   2.034351711E+01   4.781611523E+00   2.390806273E+02   0.000000000E+00   1.902330895E+01   2.400000000E+02   1.000000000E+00   1.475341702E+01 
  5.890000000E-03   2.166284525E+01   4.776832242E+00   2.388416650E+02   0.000000000E+00   2.034351712E+01   2.400000000E+02   0.000000000E+00   1.485201740E+01 
  5.900000000E-03   1.979347809E+01   4.772057792E+00   2.386029415E+02   0.000000000E+00   2.166284526E+01   2.400000000E+02   0.000000000E+00   1.497504044E+01 
  5.910000000E-03   1.791598775E+01   4.787535346E+00   2.393768195E+02   0.000000000E+00   1.979347807E+01   2.400000000E+02   1.000000000E+00   1.509010315E+01 
  5.920000000E-03   1.923671391E+01   4.801123296E+00   2.400562175E+02   0.000000000E+00   1.791598774E+01   2.400000000E+02   1.000000000E+00   1.516539574E+01 
  5.930000000E-03   2.055655985E+01   4.796325754E+00   2.398163401E+02   0.000000000E+00   1.923671392E+01   2.400000000E+02   0.000000000E+00   1.523361492E+01 
  5.940000000E-03   1.867551919E+01   4.791532973E+00   2.395767023E+02   0.000000000E+00   2.055655986E+01   2.400000000E+02   0.000000000E+00   1.532687569E+01 
  5.950000000E-03   1.678712358E+01   4.805876827E+00   2.402938946E+02   0.000000000E+00   1.867551919E+01   2.400000000E+02   1.000000000E+00   1.541265869E+01 
  5.960000000E-03   1.810860211E+01   4.818321116E+00   2.409161091E+02   0.000000000E+00   1.678712358E+01   2.400000000E+02   0.000000000E+00   1.545903206E+01 
  5.970000000E-03   1.621578895E+01   4.813506393E+00   2.406753724E+02   0.000000000E+00   1.810860212E+01   2.400000000E+02   0.000000000E+00   1.549880886E+01 
  5.980000000E-03   1.431728326E+01   4.825373239E+00   2.412687143E+02   0.000000000E+00   1.621578895E+01   2.400000000E+02   0.000000000E+00   1.553207684E+01 
  5.990000000E-03   1.241530587E+01   4.835332462E+00   2.417666763E+02   0.000000000E+00   1.431728326E+01   2.400000000E+02   0.000000000E+00   1.552676582E+01 
  6.000000000E-03   1.050955069E+01   4.843859131E+00   2.421930100E+02   0.000000000E+00   1.241530586E+01   2.400000000E+02   0.000000000E+00   1.548355675E+01 
  6.010000000E-03   8.601294521E+00   4.850474369E+00   2.425237718E+02   0.000000000E+00   1.050955068E+01   2.400000000E+02   0.000000000E+00   1.540313435E+01 
  6.020000000E-03   6.691813704E+00   4.855176954E+00   2.427589005E+02   0.000000000E+00   8.601294510E+00   2.400000000E+02   0.000000000E+00   1.528618050E+01 
  6.030000000E-03   4.782383263E+00   4.857966900E+00   2.428983984E+02   0.000000000E+00   6.691813695E+00   2.400000000E+02   0.000000000E+00   1.513338757E+01 
  6.040000000E-03   2.874276066E+00   4.858845571E+00   2.429423318E+02   0.000000000E+00   4.782383257E+00   2.400000000E+02   0.000000000E+00   1.494546223E+01 
  6.050000000E-03   9.687619829E-01   4.857815540E+00   2.428908305E+02   0.000000000E+00   2.874276063E+00   2.400000000E+02   0.000000000E+00   1.472311974E+01 
  6.060000000E-03  -9.328929630E-01   4.854880700E+00   2.427440878E+02   0.000000000E+00   9.687619809E-01   2.400000000E+02   0.000000000E+00   1.446708775E+01 
  6.070000000E-03  -2.829427427E+00   4.850046139E+00   2.425023602E+02   0.000000000E+00  -9.328929735E-01   2.400000000E+02   0.000000000E+00   1.417810440E+01 
  6.080000000E-03  -4.719585580E+00   4.843318294E+00   2.421659669E+02   0.000000000E+00  -2.829427430E+00   2.400000000E+02   0.000000000E+00   1.385691929E+01 
  6.090000000E-03  -6.602117933E+00   4.834704740E+00   2.417352897E+02   0.000000000E+00  -4.719585590E+00   2.400000000E+02   0.000000000E+00   1.350429058E+01 
  6.100000000E-03  -8.475782164E+00   4.824214400E+00   2.412107730E+02   0.000000000E+00  -6.602117949E+00   2.400000000E+02   0.000000000E+00   1.312098789E+01 
  6.110000000E-03  -1.033934393E+01   4.811857394E+00   2.405929225E+02   0.000000000E+00  -8.475782167E+00   2.400000000E+02   0.000000000E+00   1.270778942E+01 
  6.120000000E-03  -1.219157768E+01   4.797645062E+00   2.398823056E+02   0.000000000E+00  -1.033934393E+01   2.400000000E+02   0.000000000E+00   1.226548195E+01 
  6.130000000E-03  -1.403126745E+01   4.781589979E+00   2.390795504E+02   0.000000000E+00  -1.219157768E+01   2.400000000E+02   1.000000000E+00   1.179486275E+01 
  6.140000000E-03  -1.268924907E+01   4.763705874E+00   2.381853457E+02   0.000000000E+00  -1.403126745E+01   2.400000000E+02   1.000000000E+00   1.129673672E+01 
  6.150000000E-03  -1.134812512E+01   4.758945693E+00   2.379473378E+02   0.000000000E+00  -1.268924906E+01   2.400000000E+02   1.000000000E+00   1.080359650E+01 
  6.160000000E-03  -1.000767163E+01   4.754190286E+00   2.377095676E+02   0.000000000E+00  -1.134812511E+01   2.400000000E+02   1.000000000E+00   1.034715080E+01 
  6.170000000E-03  -8.668111661E+00   4.749438489E+00   2.374719757E+02   0.000000000E+00  -1.000767162E+01   2.400000000E+02   1.000000000E+00   9.926650047E+00 
  6.180000000E-03  -7.329444636E+00   4.744691381E+00   2.372346213E+02   0.000000000E+00  -8.668111647E+00   2.400000000E+02   1.000000000E+00   9.541358948E+00 
  6.190000000E-03  -5.991669954E+00   4.739949020E+00   2.369975041E+02   0.000000000E+00  -7.329444628E+00   2.400000000E+02   1.000000000E+00   9.190556526E+00 
  6.200000000E-03  -4.654787021E+00   4.735211462E+00   2.367606239E+02   0.000000000E+00  -5.991669951E+00   2.400000000E+02   1.000000000E+00   8.873534203E+00 
  6.210000000E-03  -3.318795242E+00   4.730478565E+00   2.365239805E+02   0.000000000E+00  -4.654787006E+00   2.400000000E+02   1.000000000E+00   8.589598656E+00 
  6.220000000E-03  -1.983694024E+00   4.725750443E+00   2.362875736E+02   0.000000000E+00  -3.318795237E+00   2.400000000E+02   1.000000000E+00   8.338070869E+00 
  6.230000000E-03  -6.494827716E-01   4.721027040E+00   2.360514029E+02   0.000000000E+00  -1.983694020E+00   2.400000000E+02   1.000000000E+00   8.118284225E+00 
  6.240000000E-03   6.838391071E-01   4.716308354E+00   2.358154684E+02   0.000000000E+00  -6.494827574E-01   2.400000000E+02   1.000000000E+00   7.929586887E+00 
  6.250000000E-03   2.016272205E+00   4.711594357E+00   2.355797696E+02   0.000000000E+00   6.838391045E-01   2.400000000E+02   1.000000000E+00   7.771338940E+00 
  6.260000000E-03   3.347817115E+00   4.706885107E+00   2.353443065E+02   0.000000000E+00   2.016272205E+00   2.400000000E+02   1.000000000E+00   7.642913342E+00 
  6.270000000E-03   4.678474430E+00   4.702180547E+00   2.351090787E+02   0.000000000E+00   3.347817128E+00   2.400000000E+02   1.000000000E+00   7.543695927E+00 
  6.280000000E-03   6.008244740E+00   4.697480676E+00   2.348740860E+02   0.000000000E+00   4.678474440E+00   2.400000000E+02   1.000000000E+00   7.473084927E+00 
  6.290000000E-03   7.337128637E+00   4.692785524E+00   2.346393281E+02   0.000000000E+00   6.008244753E+00   2.400000000E+02   1.000000000E+00   7.430490494E+00 
  6.300000000E-03   8.665126711E+00   4.688095061E+00   2.344048049E+02   0.000000000E+00   7.337128650E+00   2.400000000E+02   1.000000000E+00   7.415334225E+00 
  6.310000000E-03   9.992239554E+00   4.683409287E+00   2.341705162E+02   0.000000000E+00   8.665126714E+00   2.400000000E+02   1.000000000E+00   7.427050114E+00 
  6.320000000E-03   1.131846776E+01   4.678728203E+00   2.339364615E+02   0.000000000E+00   9.992239569E+00   2.400000000E+02   1.000000000E+00   7.465082645E+00 
  6.330000000E-03   1.264381191E+01   4.674051780E+00   2.337026409E+02   0.000000000E+00   1.131846776E+01   2.400000000E+02   1.000000000E+00   7.528888226E+00 
  6.340000000E-03   1.396827259E+01   4.669380047E+00   2.334690539E+02   0.000000000E+00   1.264381191E+01   2.400000000E+02   1.000000000E+00   7.617933273E+00 
  6.350000000E-03   1.529185041E+01   4.664713003E+00   2.332357004E+02   0.000000000E+00   1.396827260E+01   2.400000000E+02   1.000000000E+00   7.731695652E+00 
  6.360000000E-03   1.661454593E+01   4.660050593E+00   2.330025802E+02   0.000000000E+00   1.529185042E+01   2.400000000E+02   1.000000000E+00   7.869662762E+00 
  6.370000000E-03   1.793635976E+01   4.655392843E+00   2.327696929E+02   0.000000000E+00   1.661454594E+01   2.400000000E+02   1.000000000E+00   8.031333923E+00 
  6.380000000E-03   1.925729249E+01   4.650739754E+00   2.325370384E+02   0.000000000E+00   1.793635978E+01   2.400000000E+02   1.000000000E+00   8.216216087E+00 
  6.390000000E-03   2.057734469E+01   4.646091327E+00   2.323046165E+02   0.000000000E+00   1.925729249E+01   2.400000000E+02   1.000000000E+00   8.423828125E+00 
  6.400000000E-03   2.189651695E+01   4.641447532E+00   2.320724269E+02   0.000000000E+00   2.057734469E+01   2.400000000E+02   0.000000000E+00   8.653697968E+00 
  6.410000000E-03   2.011690112E+01   4.636808399E+00   2.318404693E+02   0.000000000E+00   2.189651696E+01   2.400000000E+02   0.000000000E+00   8.905363083E+00 
  6.420000000E-03   1.832876733E+01   4.652721870E+00   2.326361441E+02   0.000000000E+00   2.011690111E+01   2.400000000E+02   0.000000000E+00   9.147390366E+00 
  6.430000000E-03   1.653500015E+01   4.666834712E+00   2.333417868E+02   0.000000000E+00   1.832876733E+01   2.400000000E+02   1.000000000E+00   9.348898888E+00 
  6.440000000E-03   1.785664672E+01   4.679593360E+00   2.339797191E+02   0.000000000E+00   1.653500014E+01   2.400000000E+02   1.000000000E+00   9.510558128E+00 
  6.450000000E-03   1.917741244E+01   4.674917250E+00   2.337459136E+02   0.000000000E+00   1.785664674E+01   2.400000000E+02   1.000000000E+00   9.664263725E+00 
  6.460000000E-03   2.049751788E+01   4.670245829E+00   2.335123418E+02   0.000000000E+00   1.917741244E+01   2.400000000E+02   1.000000000E+00   9.841319084E+00 
  6.470000000E-03   2.181674336E+01   4.665577876E+00   2.332789450E+02   0.000000000E+00   2.049751789E+01   2.400000000E+02   0.000000000E+00   1.004124165E+01 
  6.480000000E-03   2.002117510E+01   4.660914612E+00   2.330457815E+02   0.000000000E+00   2.181674336E+01   2.400000000E+02   0.000000000E+00   1.026355934E+01 
  6.490000000E-03   1.821718453E+01   4.676712337E+00   2.338356681E+02   0.000000000E+00   2.002117509E+01   2.400000000E+02   0.000000000E+00   1.047666740E+01 
  6.500000000E-03   1.640763879E+01   4.690693672E+00   2.345347349E+02   0.000000000E+00   1.821718452E+01   2.400000000E+02   1.000000000E+00   1.064951801E+01 
  6.510000000E-03   1.772937024E+01   4.703309060E+00   2.351655042E+02   0.000000000E+00   1.640763878E+01   2.400000000E+02   1.000000000E+00   1.078277588E+01 
  6.520000000E-03   1.905022079E+01   4.698609274E+00   2.349305139E+02   0.000000000E+00   1.772937026E+01   2.400000000E+02   1.000000000E+00   1.090849018E+01 
  6.530000000E-03   2.037041102E+01   4.693914150E+00   2.346957583E+02   0.000000000E+00   1.905022079E+01   2.400000000E+02   1.000000000E+00   1.105811596E+01 
  6.540000000E-03   2.168972122E+01   4.689222550E+00   2.344611787E+02   0.000000000E+00   2.037041102E+01   2.400000000E+02   0.000000000E+00   1.123116016E+01 
  6.550000000E-03   1.987857856E+01   4.684535668E+00   2.342268336E+02   0.000000000E+00   2.168972124E+01   2.400000000E+02   0.000000000E+00   1.142713833E+01 
  6.560000000E-03   1.805913971E+01   4.700171161E+00   2.350086096E+02   0.000000000E+00   1.987857856E+01   2.400000000E+02   1.000000000E+00   1.161427879E+01 
  6.570000000E-03   1.937977047E+01   4.713974988E+00   2.356988005E+02   0.000000000E+00   1.805913971E+01   2.400000000E+02   1.000000000E+00   1.176137066E+01 
  6.580000000E-03   2.069952106E+01   4.709264516E+00   2.354632772E+02   0.000000000E+00   1.937977048E+01   2.400000000E+02   1.000000000E+00   1.190053272E+01 
  6.590000000E-03   2.201861188E+01   4.704558762E+00   2.352279893E+02   0.000000000E+00   2.069952106E+01   2.400000000E+02   0.000000000E+00   1.206331539E+01 
  6.600000000E-03   2.019688811E+01   4.699856532E+00   2.349928778E+02   0.000000000E+00   2.201861190E+01   2.400000000E+02   0.000000000E+00   1.224923038E+01 
  6.610000000E-03   1.836667719E+01   4.715797473E+00   2.357899246E+02   0.000000000E+00   2.019688810E+01   2.400000000E+02   0.000000000E+00   1.242640114E+01 
  6.620000000E-03   1.653087348E+01   4.729895664E+00   2.364948352E+02   0.000000000E+00   1.836667718E+01   2.400000000E+02   1.000000000E+00   1.256350899E+01 
  6.630000000E-03   1.785252280E+01   4.742608169E+00   2.371304602E+02   0.000000000E+00   1.653087347E+01   2.400000000E+02   1.000000000E+00   1.266121387E+01 
